nama_outlet|nomor_XL|alamat|kecamatan|member/cvs|no_cvs|sd|site
MARDI CELL|087887724463|Jl. Raya Pasar Kemis Kp. Ganda Sari Rt.02/03 Sindang Jaya,Reguler,Tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
MIKAN CELL|087887724456|JL. Beringin RT.05/04 B2/16 Suka Asih,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
SAKI CELL|087887724360|BTN Bonana Permai Rt.01/04 A7No.5 Suka Asih dkt 1/4 Roma,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
PUTRI CELL|087887724344|JL RAYA PAKUHAJI 03/02,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
PENEN CELL|087886497819|Jl Raya Dadap rt 001 rw 03 no 64 kel. Bencongan indah,,Tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
BUNDER CELL 2|087886497737|Kp. Cilongok Rt. 04/06 No. 13 Sukamantri Ps. Kemis,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ARSADI CELL|087885783705|Jl H. Aning RT 03/03 No 02 dekat Siva Cell,NA,|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
BUNDER CELL 1|087885783700|Kp. Kadu samping Suka Asih Rt. 02/01 Ps. Kemis,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
MULTI PHONE CELL 1|087885783625|Kp. Pasir Awi Rt. 01/02 Suka Asih Ps. Kemis,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
CITRA CELL|087885782177|Jl. Raya Industri Blok EB 18 NO 26 Pasar Kemis,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
GUNUNG KIDUL CELL|087885782163|Bonana Permai Blok A8 No. 1,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
RENDY CELL|087885782040|Jl. Raya Cikupa dpn Polsek Ps. Kemis__Tangerang,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
SAUDARA CELL|087880294440|,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
MAULANA CELL|087880293513|Kp Gelam Jaya Rt.02/01 Pasar Kemis,Reguler,Tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
IWAN CELL|087880293506|Jl. Raya Pasar Kemis Rt. 09/02 Sindang Jaya,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
FADLAH CELL|087877213190|Kp. Kawaran Girang Rt. 06/04 Wanakerta,,Tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
DASHA CELL|087871451388|,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ELIN CEL3|087785473725|KAMPUNG MELAYU TELUKNAGA,,TANGERANG|CIKUPA|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
NABILA 2|087785473724|KAMPUNG MELAYU TELUKNAGA,,TANGERANG|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
DAMAN CELL|087785473723|KAMPUNG MELAYU TELUKNAGA,,TANGERANG|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
VIRA CELL|087785473664|kp cadas,,TANGERANG|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
IA CELL|087785473555|Teluk naga,,TANGERANG|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
PASER CELL|087785473554|TELUKNAGA,,TANGERANG|CIKUPA|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
ADI CELL|087785473553|KAMPUNG MELAYU TELUKNAGA,,TANGERANG|CIKUPA|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
FADILAH CELL|087785473552|Teluknaga,,TANGERANG|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
JOWO CELL|087772382745|PERUM KEDAUNG BLOK AL13 NURIJAYA RT.03/06 PASAR KEMIS,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
BAIN CELL|087772382608|,,|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
JAKARTA CELL|087772382603|,,|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
NAZIL CELL|087772382429|KP TEREP RT.02/07 SUKA HARJA_SINDANG JAYA,,|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ARDI CELL|087772354045|Jl. Pasar Rebo Rt.02/01 Wanakerta sindang jaya,Reguler,Tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
RIFFA CELL|087772353849|JL RAYA PS KEMIS RT 03/07 (TOKO AL GONI).,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ALYA CELL|087771811285|KP Pasir Awi RT 02/02 dekat PT CNI,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
BAGONG CELL|087771668120|Jl Perum Bukti Tiara Block H1 No 8 Deket Madrasah,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261415|cikupa
RIRIN CELL|087771651769|,,|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ARTOMORO CELL 2|087771644145|jl. raya pasar kemis rt 03/07,,tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
AMHAR CELL|087771640428|Jl.tristed km 13.8 rt.02/01 kp.pengkolan,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261415|cikupa
PUTRI CELL 2|087771582903|,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
CLARA CELL|087771582779|Jl Raya Pasar Kemis RT 03/07 Sindang Panon,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ABADI CELL|087771582712|JL TELAGA BESTARI RUKO DE CAPTIVA BLOK K12,Regular,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
NIA CELL|087771582667|PERUM GRIYA LESTARI PERMAI BLOK B3 NO 9 RT 03/09,regular,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
RAMADHAN CELL|087771582552|Jl. Raya Pasar Kemis Blok AA8 Sindang Panon ,regular,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ROHMAN CELL|087771466567|Pasir Awi Rt.03/02 Suka Asih,Pasar Kemis,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
RISMA CELL|087771466161|Perum Bukit Tiara blok O 1,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261415|cikupa
MAKMUR CELL|087771460271|Jl Ps Kemis Blok AA No 2-3 Lantai Dasar.,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ELLA CELL|087771250556|Jl Raya Otonom Ds Pasir Gadung Rt.05/02,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
RIH CELL CKP|087771010546|Jl plp pos 3 legok,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261415|cikupa
IBNU CELL|085921264749|Pondok jagung timur,,Kota Tangerang Selatan|CIKUPA|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
RIZKY CELL|085921264085|,,|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
INDAH CELL|085921264069|KP. KEBON KELAPA PASAR KEMIS,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ARAY CELL|085921263853|Pasir Awi rt.003/006 Pasar Kemis,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
NAJIB CELL|085921263037|,,|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
BAGUS CELL 2|085921263025|,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
M2 CELL|085921261337|,,|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
KASBaN|085921261321|,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ROMSAH CELL|085921261304|,,|CIKUPA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
BUNDER CELL 3|085921261301|,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
FITRI CELL|085921260615|,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261415|cikupa
AKBAR CELL|085920072068|kp cerewed Rt. 01 Rw. 02,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261415|cikupa
SHIFFA CELL|081932426696|Jl. H. Jasirin dpn Masjid Al-Wahdah Cibodas,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ABDI CELL|081911041450|JL RAYA PASAR KEMIS RT 03/04 KAWARON ILIR,Reguler,Tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
SADAM CELL|081911041398|Jl Telaga bestari no 01 Rt/02/05,Reguler,tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ARTOMORO CELL 1|081908330953|Jln.Raya puskesmas pasar kemis..,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
IMAH CELL|081908330889|dpn Terminal Ps. Kemis,,Tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ARTOMORO 0813|081908330813|Jl. Industri Raya 3 Blok AH Pasir Awi,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
JAYA CELL|081908330747|Jl. Raya Pasar Kemis Rt.03/01 Kuta Jaya,reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
MUTIARA CELL|081908330734|Kp. Tereup Rt. 06/02 Sukaharja Ps. Kemis__Tangerang.,,Tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ICA CELL|081905688851|PASARJATI BARU,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
JIHAN CELL|081806613221|KP LEDUG RT 004/006,,TANGERANG|CIKUPA|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
NAZIRIKOM CELL|081806613219|KP PEUSAR RT 004/001,,TANGERANG|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
JAYA ABADI CELL|081806613218|KP PASIR AWI PERUM BONANA PERMAI,,TANGERANG|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261400|cikupa
AVIN CELL|081806610373|MEKARSARI,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
SHAKILA CELL|081806610365|KP. PASAR REBO,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ULFA CELL|081806610135|EC LT UG BLOK C7 NO 2,,Kab. Tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261415|cikupa
PRAMBANAN CELL|08179859064|Jl. Beringin Rt. 003/004 Blok BI No. 40 Suka Asih_ Ps. Kemis__Tangerang,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
CILONGOK CELL|08176095890|JL. Raya Cilongok Pasar Kemis,Reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
BINTANG CELL|08176095629|Jl. Raya Pasar Kemis belakang Alfamart	,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
JAYA CKL|08176094832|Jl. Raya Cikupa Kp. Tereup Rt. 02/02 Sukaharja__Tangerang.,,Tangerang|SINDANG JAYA|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
DINASTI CELL|08176094507|Kp. Pasir Awi Rt. 18/01 Suka Asih Ps. Kemis,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
AISY CELL|08176085842|Pasir jaya rt 16 rw 07,regular,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
NCC CELL|08176085791|Kp. Pondok Rt. 03/04 Sindang Ranon Ps. Kemis,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ARTOMORO CELL 4289|08176084289|Simpang 4 Pasir Awi Rt. 02/02 Ps. Kemis,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
AW CELL|08176084282|jl raya taman kpta jayakarta,,|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
NABILA CELL|08176084203|Jl. Raya Pasar Kemis Kp Cilongok Rt.08/03 Suka Mantri,reguler,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
MULTI PHONE CELL 2|08170752746|Jl. Imam Bonjol Kav. Pemda No. 01,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
RIZKA CELL|08170752595|Jl. Raya Cikupa depan Pom Bensin,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ALUNG CELL|08170752252|Kp. Cilongok Suka Mantri__Tangerang.,,Tangerang|PASARKEMIS|RAZMA HARIS MAULANA|085959382939|085921261213|cikupa
ANTON|085921263408|jl. Cikupa,,kab. tangerang|PANONGAN|ANTON||085921261200|cikupa
JOGJA CELL|087887724350|Jl.Bumi Asri Raya RT.06/18 Blok D13/25 Kota Bumi,reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ROSELA CELL|087885783722|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ESA PONSEL|087885783643|Jl. Damar Raya Blok E3 No 17  Kutajaya, Ps. Kemis,reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
CAHAYA GOLDEN|087885783585|Desa Pasir Awi RT.06/01 Pasar Kemis,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
FURNILAC CELL|087885783565|JL Kisamaun RT 03/02 KP gelam Tengah,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ADE CELL|087880293862|Villa Tangerang Elok RT.05/07 Pasar Kemis,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
MUSIK CELL|087880293503|Villa Tangerang Elok Rt.05/02 Kp Gelam Jaya ,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
UMAR CELL|087871451308|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
FAISAL CELL|087871450988|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
AMANAH CELL|087871450977|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
TOZZU 2 CELL|087815870405|KP GELAM BARAT RT006/001 GELAM JAYA PASA,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
MARDI 2 CELL|087785473764|cipete tangerang,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
BINTANG RAJAY|087785473734|KP SUNGAPAN,,TANGERANG|RAJEG|BAKRI|087771088111|085921261400|cikupa
MAUN CEL|087785473542|KP RAJEG DS RAJEG RT 006/002,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
MENTO CEL|087785471071|KP TANJUNGANOM DS TANJUNG KAIT,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
MEGATRON CELL|087785471045|PAMULANG PERMAI II,,TANGERANG|KELAPA DUA|BAKRI|087771088111|085921261400|cikupa
MEGATRON CELL 2|087785471041|cipete,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
MEGATRON CELL|087785471026|cipete,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
SISI CELL|087785470604|Regensi 2 FD1,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
HANIFAH CELL|087772382746|VTE RT.05/09 KUTA JAYA PASAR KEMIS,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ELIA CELL|087772356801|VTE ELOK BLOK D3 NO 29 DEPAN POSPAY,reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BINTANG MAS|087772356299|Jl.Villa Regenci II Rt.03/05 Gelam jaya, Pasar Kemis,reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
MARWAN CELL|087772356272|JL BUMI ASRI TAMAN BUAH I RT 03/04 BLOK C NO 30 DKT WARNAS,Regular,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
SAPTA INDAH CELL|087772354809|Jl Villa Tangerang Elok RT 05/02,Regular,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
YOGY CELL|087772354148|Jl Raya Gatot Subroto Km 4.5,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
UMAR CELL|087771651571|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
KAKA CELL|087771644852|Jl Bumi Asri RT 04/03, Kutajaya,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
JOHNY CELL|087771644488|JL.ANGGREK 1 BLOK E BUMI INDAH,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
INA CELL|087771582701|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
GENTA CELL|087771580934|KP.SURADITA,,Kota Tangerang Selatan|RAJEG|BAKRI|087771088111|085921261400|cikupa
AMIN CELL|087771572837|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ALIF CELL|087771572542|Jl Kisamaun RT 03/03 Gelam Jaya,regular,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BINTANG 2 CELL|087771571805|Jl Kotabumi Blok C10 No 11A dkt Ps Kotabumi,regular,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
SOFIE CELL|087771466014|KP gelam Rt.03/01 Pasar Kemis,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ICCA CELL|087771465980|Jl. Raya Kota Bumi 3 Rt.04/18 No.B 4 /14,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
LINDA CELL|087771250406|Kp.Gelam tengah 01\02,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
FARZAN CELL|087771028899|Jl Villa Tangerang Elok Blok A8 No 17,Regular,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
PUTRI CELL|087771012609|Jl Raya Ps Kemis RT 04/01,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ESSCO CELL|087771010751|JL KURNIA 8 KUTA JAYA,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BINTANG CELL 0673|087771010673|KP GELAM VILLA TANGERANG ELOK RT 05/02 NO 58,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
JENAL CELL|085925000894|bumi indah tahap 2 no.3a,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
FITRI CELL|085925000832|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ZOEL CELL|085921264325|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
AYU CELL|085921263939|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ABI CELL|085921263893|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ADIT CELL|085921263813|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BILAL CELL|085921263758|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
IBAD CELL|085921263089|RAYA CADAS KUKUR RT. 05/02 NO. 49 KUTABUMI,,KOTA TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
FRISKA CELL|085921263075|BRANTAS RT. 03/010 NO. 5 KUTA BUMI,,KOTA TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
RESPHONE CELL|085921263073|PERUM TAMAN BUAH 2 BA 1 NO. 11 RT. 001/015,,KOTA TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
CAHAYA CELL|085921263049|PERUM BUMI ASRI,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
MUTH CELL|085921263010|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
RAMA JAYA CELL|085921261328|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
VARIASI PONSEL|085921261318|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BHE CELL|085921261302|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
TOZZU CELL|085921261190|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BANGKIT CELL|085921260900|PERUM VILA TANGERANG ELOK A8 RT. 06/07 NO. 15 GELAM JAYA,,KOTA TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
RAMA CELL|085921260869|BUMI ASRI RAYA RT. 07/18 NO. 43 KOTA BUMI,,KOTA TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
YANTI CELL|081932428922|KP Gelam Jaya Rt.06/01 No.88 Pasar Kemis,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
FREE CELL|081932392239|Villa Tangerang elok Blok D3 No.3 Pasar Kemis,reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BANGKIT 2 CELL|081932280914|KP GELAM RT 001/001 SUKA ASIH PAKEM,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
LUCKY CELL|081932280872|Jl RAYA VILLA TANGERANG ELOK BLOKA/9 NO.,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
ROSERA|081911041441|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BINTANG 1 CELL|081911041431|Jl.Raya Kuta Bumi Pondok Makmur Rt03/04 No.3A Kota Bumi,regular,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
SAKA CELL|081906398228|PASAR KEMIS,regular,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
DANILLO CELL|081906397181|Jl.Rasamala II Blok B4 Rt.03/03 No.17A kuta jaya,reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
TOKO ANTON CELL|081906397176|KP SONDOL RT 02/02 DKT GG SONDOL DAARUL IMAN,regular,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
EUIS CELL|081906395605|Jl.Rambutan Raya Rt.04/18 Blok D8 No.23 bumi asri sebelah perabotan dan tukang kue,regular,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
AULIA 1 CELL|081808244341|Jl. Aster I Rt. 07/06 No. 26 Kuta jaya, Pasar Kemis,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BALE CELL|081806613217|KP BERMIS RT008/005,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
YANTI 2 CELL|081806613216|KP PENGODOKAN KIDUL RT004/003 KUTABUMI PASAR KEMIS,,TANGERANG|RAJEG|BAKRI|087771088111|085921261400|cikupa
ARSYIL CELL|081806613214|KP GELAM BARAT RT005/001 PASAR KAMIS,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
BALET CELL|081806613213|KP GELAM JAYA RT005/002 KUTAJAYA PASAR KEMIS,,TANGERANG|PASARKEMIS|BAKRI|087771088111|085921261400|cikupa
AGNES CELL|081806610360|PERUM BUMI ASRI BLOK D8 NO. 29,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
LIDA CELL|081806610351|JL. PERMATA BLOK FE 03 NO. 27,,|RAJEG|BAKRI|087771088111|085921261213|cikupa
ALPIN CELL|081806610348|KP. PANGODOKAN ,,|RAJEG|BAKRI|087771088111|085921261213|cikupa
IKA CELL|081806610280|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
TIKA CELL|08179860307|,,|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
HARCO CELL|08179859154|Jl. Raya Pasar Kemis Kp. Gelam depan SMPN 1 Pasar Kemis__Tangerang,reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
CASNADI|08176095829|KP Gelam Jaya RT.07/02 No 91 Pasar Kemis,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BINTANG CELL|08176094837|BLOK E16 NO.30 BUMI ASIH-KOTABUMI,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
LUGAS CELL|08176086155|TAMAN BUAH 2 BLOK BD2 NO. 3,reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
MITRA CELL|08176085912|Bumi indah tahap 1 Rt 01/02 kutajaya,reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
ARYO CELL|08170752358|JL. ANGGREK V BLOK EB NO. 24 BUMI INDAH,Reguler,Tangerang|PASARKEMIS|BAKRI|087771088111|085921261213|cikupa
BANDAR PULSA|087772353590|Perum nirwana curug RT 03 RW 03 Blok D4 No.1,,Kab. tangerang|PANONGAN|BANDAR PULSA||085921261200|cikupa
BANDAR PULSA|087771560791|Jl.desa kp.panongan kp.setu rt.01/02,,kab. tangerang|PANONGAN|BANDAR PULSA||085921261200|cikupa
BANDAR PULSA|085921263608|jl. Cikupa,,kab. tangerang|PANONGAN|BANDAR PULSA||085921261200|cikupa
BANDAR PULSA|085921263308|,,kab. tangerang|PANONGAN|BANDAR PULSA||085921261200|cikupa
BERKAT|085921263508|jl kayu utara rt 006 rw 009 kel pulo gadung kec pulo gadung,,kab. tangerang|CIKUPA|BERKAT||085921261200|cikupa
BIE CELL|087785470482|TELUKNAGA,,TANGERANG|TELUKNAGA|BIE CELL||085921261213|cikupa
BUMI METRO|085921264195|jl.prabu kian santang,,|BITUNG|BUMI METRO||085921261213|cikupa
CHIKA|085921261220|,,|KELAPA DUA|CHIKA||085921261200|cikupa
CHIKA|085921260303|,,|KELAPA DUA|CHIKA||085921261200|cikupa
CHIKAL|085921261417|,,|BALARAJA|CHIKAL||085921261200|cikupa
CRG 2-ZAHRA CELL|087771667859|kapling cibogo kulon rt.06/02 kelapa dua,,Tangerang|BITUNG|CRG 2-ZAHRA CELL||085921261400|cikupa
DENIS|087885780531|Kp.Medang RT 04/03,,Kab. Tangerang|BITUNG|DENIS||085921261200|cikupa
DEPO CELL|087771250152|KOMPLEK CIBADAK TIGARAKSA,PERMANENT,TANGERANG|CISAUK|DEPO CELL||085921261200|cikupa
DEPO CELL|085921263395|,,|CISAUK|DEPO CELL||085921261200|cikupa
DEPO CELL|081806610136|kelapa Dua,SMALL,Kab. Tangerang|CISAUK|DEPO CELL||085921261200|cikupa
